Item no,Brand no,Item type,Gender,Size,Price,Availability,Suggestion Priority,Suggestion Category,Checked
10019383,XYXX,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 2 Shuffle Briefs XYBRF2PCKN272,Men,,1905.6799999999998,,1,,No
10019153,XYXX,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN120,Men,,3210.44,,1,,No
10029365,Geox,Geox Women Black Perforated Leather Ballerinas with Brogue Detail,Women,,13276.679999999998,,1,,No
10028367,Park Avenue,Park Avenue Men White Regular Fit Solid Formal Shirt,Men,,3715.08,,1,,No
10029997,Next Look,Next Look Men Red Slim Fit Printed Party Shirt,Men,,1822.6799999999998,,1,,No
10028025,Park Avenue,Park Avenue Men Blue Slim Fit Checked Formal Shirt,Men,,2835.2799999999997,,1,,No
10033613,SHISEIDO,SHISEIDO 01 Lunar Aura Dew Powder Blush 4.8 g,Women,,8964.0,,1,,No
10018993,Geox,Geox Men Olive Green Solid Slip-On Sneakers,Men,,18256.68,,1,,No
10018119,Puma,Puma Unisex Grey Sneakers,Unisex,,11948.68,,1,,No
10019821,Carlton London,Carlton London Women Off-White & Mustard Yellow Striped Wrap Dress,Women,,2838.6,,1,,No
10019845,Carlton London,Carlton London Women Blue Solid Top,Women,,2224.4,,1,,No
10029927,Mitera,Mitera Pink & Navy Blue Woven Design Kanjeevaram Saree,Women,,5946.12,,1,,No
10019063,XYXX,XYXX Men Checkered Pack of 3 Checkmate Pure Cotton Boxer XYBOX3PCKN113,Men,,3177.24,,1,,No
10030737,SHISEIDO,SHISEIDO Unisex Extra Rich Cleansing Milk 125 ml,Unisex,,8466.0,,1,,No
10019559,Wild stone,Wild Stone Men Edge Eau de Parfum 50 ml,Men,,926.28,,1,,No
10026421,MOVADO,MOVADO Men Black Analogue Watch 607243,Men,,195395.28,,1,,No
10021145,MBE,MBE Women Maroon Woven Design Anarkali Kurta,Women,,2878.44,,1,,No
10029375,Geox,Geox Men Black Leather Sneakers,Men,,14106.679999999998,,1,,No
10019075,XYXX,XYXX Men Printed Pack of 2 Remix Pure Cotton Boxer XYBOX2PCKN151,Men,,2224.4,,1,,No
10030259,Next Look,Next Look Men Purple Slim Fit Self Design Casual Shirt,Men,,1988.6799999999998,,1,,No
10027145,OddCroft,OddCroft Multicoloured Chevron Print Ceramic Flower Vase,Unisex,,2549.7599999999998,,1,,No
10019573,Carlton London,Carlton London Women Navy Blue Solid Top,Women,,2523.2,,1,,No
10027281,Tokyo Talkies,Tokyo Talkies Women Black & White Solid Top with Trousers,Women,,4312.679999999999,,1,,No
1002026,Flying Machine,Flying Machine Navy & Yellow Checked Casual Shirt,Men,,6636.679999999999,,1,,No
10032821,HERE&NOW,HERE&NOW Men Olive Green Solid Biker Jacket,Men,,5341.88,,1,,No
10032765,HERE&NOW,HERE&NOW Men Beige Solid Varsity Jacket,Men,,13276.679999999998,,1,,No
10030399,Geox,Geox Men Black Leather Sneakers,Men,,26556.68,,1,,No
10029231,Geox,Geox Women Navy Blue Solid Leather Ballerinas,Women,,13276.679999999998,,1,,No
10021551,SEJ by Nisha Gupta,SEJ by Nisha Gupta Blue & Grey Wooden Tissue Holder,Unisex,,2320.68,,1,,No
10030061,Next Look,Next Look Men Pink Slim Fit Solid Formal Shirt,Men,,1988.6799999999998,,1,,No
10018891,SEJ by Nisha Gupta,SEJ by Nisha Gupta Red Printed Table Runner,Unisex,,2320.68,,1,,No
10035977,Fortune,Fortune Men Black Formal Slip-Ons,Men,,5640.679999999999,,1,,No
10033783,SHISEIDO,SHISEIDO 511 Unfiltered ModernMatte Powder Lipstick 4g,Women,,7619.4,,1,,No
10019207,XYXX,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN39,Men,,3210.44,,1,,No
10032531,HERE&NOW,HERE&NOW Men Purple & Black Colourblocked Padded Jacket With Printed Details,Men,,5225.679999999999,,1,,No
10025031,Mast & Harbour,Mast & Harbour Women Brown Solid Suede Jacket,Women,,6636.679999999999,,1,,No
10019185,XYXX,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN126,Men,,3210.44,,1,,No
10019111,XYXX,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN133,Men,,3210.44,,1,,No
10019073,XYXX,XYXX Men Printed Pack of 2 Remix Pure Cotton Boxer XYBOX2PCKN150,Men,,2224.4,,1,,No
10019869,Carlton London,Carlton London Women Black Regular Fit Solid Cropped Trousers,Women,,2971.3999999999996,,1,,No
10034015,SHISEIDO,SHISEIDO YANE HAKE Precision Eye Brush,Women,,5378.4,,1,,No
10019091,XYXX,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN137,Men,,3210.44,,1,,No
10021163,MBE,MBE Women Brown & Pink Printed Straight Kurta,Women,,2055.08,,1,,No
10033029,Kvsfab,Kvsfab Women Peach-Coloured & White Colourblocked Straight Kurta,Women,,2984.68,,1,,No
10029315,Geox,Geox Men Black Leather Formal Slip-Ons,Men,,20912.68,,1,,No
10030059,Next Look,Next Look Men Purple Slim Fit Solid Formal Shirt,Men,,1822.6799999999998,,1,,No
10033675,SHISEIDO,SHISEIDO 01 Miyuki Street Nudes Essentialist Eye Shadow Palette 5.2 g,Women,,7901.599999999999,,1,,No
10027661,Park Avenue,Park Avenue Men Peach-Coloured Slim Fit Solid Formal Shirt,Men,,3715.08,,1,,No
10028541,Park Avenue,Park Avenue Men Blue Regular Fit Mid-Rise Clean Look Jeans,Men,,2901.68,,1,,No
10027097,ExclusiveLane,ExclusiveLane Brown Seesham Wood Hand Carving Owl Motif Desk Organizer,Unisex,,2725.72,,1,,No
10019197,XYXX,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN141,Men,,3210.44,,1,,No
10033757,SHISEIDO,Shiseido 05 Solar Haze InnerGlow CheekPowder 4 g,Women,,7768.799999999999,,1,,No
10035839,Next Look,Next Look Men Black Solid Polo Collar T-shirt,Men,,1669.9599999999998,,1,,No
10019805,Carlton London,Carlton London Women Brown Regular Fit Solid Culottes,Women,,2822.0,,1,,No
10019517,XYXX,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 2 Illuminati Trunks XYTRNK2PCKN234,Men,,2204.48,,1,,No
10032817,HERE&NOW,HERE&NOW Men Grey Solid Varsity Jacket,Men,,4412.28,,1,,No
10030351,Geox,Geox Men Navy Blue & White Woven Design Sneakers,Men,,14936.679999999998,,1,,No
10028333,Park Avenue,Park Avenue Men Blue Slim Fit Checked Casual Shirt,Men,,4030.48,,1,,No
10032077,DressBerry,DressBerry Women Blue & Black Colourblocked Hooded Front-Open Sweatshirt,Women,,1789.48,,1,,No
10019827,Carlton London,Carlton London Women Black Solid Top,Women,,2075.0,,1,,No
10019593,Carlton London,Carlton London Women Purple Solid Cinched Waist Top,Women,,2075.0,,1,,No
10028577,Park Avenue,Park Avenue Men Charcoal Grey Regular Fit Solid Formal Trousers,Men,,3582.2799999999997,,1,,No
10029503,Next Look,Next Look Men Maroon Slim Fit Solid Formal Shirt,Men,,2154.68,,1,,No
10030149,Next Look,Next Look Men Blue Slim Fit Self Design Formal Shirt,Men,,2154.68,,1,,No
10029167,Geox,Geox Men Coffee Brown Solid Leather Formal Slip-Ons,Men,,20912.68,,1,,No
10030593,Vishudh,Vishudh Women Yellow & Red Printed Kurta with Palazzos,Women,,4312.679999999999,,1,,No
10028993,MSC,MSC Women Red Solid Open Toe Flats,Women,,2486.68,,1,,No
10020719,Rocia,Rocia Women Brown Striped Sandals,Women,,5285.44,,1,,No
10033805,SHISEIDO,"SHISEIDO 220-Red Lantern VisionAiry Gel Lipstick, 1.6gm",Women,,7055.0,,1,,No
10031565,HERE&NOW,HERE&NOW Men Maroon & Black Striped Round Neck T-shirt,Men,,2320.68,,1,,No
10021085,IT luggage,IT Luggage Blue Textured Bubble Spin Cabin Trolley Suitcase,Unisex,,17264.0,,1,,No
10025241,BERING,Bering Men Blue Sapphire Crystal Watches 14639-307,Men,,49272.119999999995,,1,,No
10019151,XYXX,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN123,Men,,3210.44,,1,,No
10027587,Park Avenue,Park Avenue Men Lime Green Slim Fit Solid Formal Shirt,Men,,5308.679999999999,,1,,No
10028859,Park Avenue,Park Avenue Men Blue Regular Fit Mid-Rise Clean Look Jeans,Men,,4179.88,,1,,No
10029129,Geox,Geox Women Black Solid Ballerinas,Women,,13276.679999999998,,1,,No
10020329,Park Avenue,Park Avenue Men Blue Solid Regular-Fit Single-Breasted Suit,Men,,13442.679999999998,,1,,No
10027717,Park Avenue,Park Avenue Men White & Blue Regular Fit Printed Formal Linen Shirt,Men,,3482.68,,1,,No
10028949,MSC,MSC Women Beige Solid Open Toe Flats,Women,,2154.68,,1,,No
10021491,Bitiya by Bhama,Bitiya by Bhama Girls Yellow Solid Shirt Dress,Girls,,1988.6799999999998,,1,,No
10024945,Parx,Parx Men Black Solid Regular-Fit Single-Breasted Suit,Men,,11948.68,,1,,No
10032637,HERE&NOW,HERE&NOW Women Black Solid Detachable Hooded Padded Jacket,Women,,4312.679999999999,,1,,No
10019655,Carlton London,Carlton London Women Black Solid Semi Sheer Maxi Dress,Women,,2981.3599999999997,,1,,No
10027787,Park Avenue,Park Avenue Men Yellow & White Slim Fit Checked Casual Shirt,Men,,4478.679999999999,,1,,No
10020323,Park Avenue,Park Avenue Men Blue Solid Regular-Fit Single-Breasted Suit,Men,,20912.68,,1,,No
10019883,Carlton London,Carlton London Women Green & Black Regular Fit Striped Parallel Trousers,Women,,2373.7999999999997,,1,,No
10029325,Geox,Geox Men Navy Blue Suede Tassel Loafers,Men,,19916.68,,1,,No
10029157,Geox,Geox Men Black Solid Leather Boat Shoes,Men,,14936.679999999998,,1,,No
10033817,SHISEIDO,SHISEIDO 02 Chiyoko Minimalist Whipped Powder Blush 5 g,Women,,7470.0,,1,,No
10030195,Next Look,Next Look Men Blue Regular Fit Printed Formal Shirt,Men,,2320.68,,1,,No
10032845,HERE&NOW,HERE&NOW Women White Animal Printed Bomber Jacket,Women,,3482.68,,1,,No
10030221,Next Look,Next Look Men Blue Printed Polo Collar T-shirt,Men,,1669.9599999999998,,1,,No
1003485,Nike,Nike Women Black & Red Magistax Finale Indoor Football Shoes,Women,,10351.76,,1,,No
10035881,MSC,MSC Women Grey Solid Open Toe Flats,Women,,2154.68,,1,,No
10019281,XYXX,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 3 Illuminati Briefs XYBRF3PCKN351,Men,,2951.48,,1,,No
10018313,Parx,Parx Men Blue Slim Fit Printed Casual Shirt,Men,,2031.84,,1,,No
10030271,Next Look,Next Look Men Blue Regular Fit Solid Formal Shirt,Men,,1988.6799999999998,,1,,No
10029995,Next Look,Next Look Men Grey Striped Polo Collar T-shirt,Men,,1669.9599999999998,,1,,No
10033665,SHISEIDO,SHISEIDO LacquerInk Lip Shine Optic Rose 309,Women,,6573.599999999999,,1,,No
10032831,HERE&NOW,HERE&NOW Men Black & Olive Green Camouflage Printed Bomber Jacket,Men,,5707.08,,1,,No
10019163,XYXX,XYXX Men Printed Pack of 2 Remix Pure Cotton Boxer XYBOX2PCKN159,Men,,2224.4,,1,,No
10030719,Sera,Sera Women Off-White & Burgundy Printed Kurta with Palazzos,Women,,4140.04,,1,,No
10018807,Varanga,Varanga Women White Printed Kurta with Palazzos,Women,,4976.679999999999,,1,,No
10036169,maxima,maxima Women Red Analogue Watch 52802BMLI,Women,,3193.8399999999997,,1,,No
10027383,Wintage,Wintage Men Blue Striped Straight Kurta,Men,,4976.679999999999,,1,,No
10028077,Park Avenue,Park Avenue Men White Slim Fit Self Design Formal Shirt,Men,,2984.68,,1,,No
10019755,Carlton London,Carlton London Women Pink Solid Cold-Shoulder Top,Women,,2075.0,,1,,No
10030191,Next Look,Next Look Men Blue Slim Fit Self Design Formal Shirt,Men,,1822.6799999999998,,1,,No
10031101,DressBerry,DressBerry Women Black & Green woven Design Open Front Shrug,Women,,4312.679999999999,,1,,No
10019279,XYXX,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 5 Vibe Briefs XYBRF5PCKN102,Men,,3884.3999999999996,,1,,No
10020071,LOCOMOTIVE,LOCOMOTIVE Men Blue Slim Fit Checked Casual Shirt,Men,,1855.8799999999999,,1,,No
10029305,Geox,Geox Women Black Solid Leather Pumps,Women,,16596.68,,1,,No
10019225,XYXX,XYXX Men Printed Pack of 2 Remix Pure Cotton Boxer XYBOX2PCKN121,Men,,2224.4,,1,,No
10030547,One Friday,One Friday Girls Pink A-Line Dress,Girls,,3648.68,,1,,No
10024503,SEJ by Nisha Gupta,SEJ by Nisha Gupta Mustard Orange & Blue Printed Table Placemat,Unisex,,1324.6799999999998,,1,,No
10024501,SEJ by Nisha Gupta,SEJ by Nisha Gupta Black & White Printed Table Placemat,Unisex,,1324.6799999999998,,1,,No
10033713,SHISEIDO,SHISEIDO 219 Firecracker VisionAiry Gel Lipstick 1.6 g,Women,,7470.0,,1,,No
10019579,Carlton London,Carlton London Women Maroon Solid Maxi Dress,Women,,2775.52,,1,,No
10032707,HERE&NOW,HERE&NOW Women Pink Solid Puffer Jacket,Women,,4644.679999999999,,1,,No
10032861,DressBerry,DressBerry Women Olive Green Printed Sweatshirt with Applique Detail,Women,,2320.68,,1,,No
10029949,Mitera,Mitera Orange Silk Blend Woven Design Kanjeevaram Saree,Women,,5733.639999999999,,1,,No
10030295,Next Look,Next Look Men Off-White & Blue Regular Fit Printed Casual Shirt,Men,,1988.6799999999998,,1,,No
10032561,HERE&NOW,HERE&NOW Women Red Solid Hooded Sweatshirt,Women,,2320.68,,1,,No
10021131,MBE,MBE Women Red & Green Printed Straight Kurta,Women,,1988.6799999999998,,1,,No
10021447,Harvard,Harvard Men Black Sneakers,Men,,9292.68,,1,,No
10024491,SEJ by Nisha Gupta,SEJ by Nisha Gupta Blue & Green Printed Table Placemat,Unisex,,1324.6799999999998,,1,,No
10019765,Carlton London,Carlton London Women Peach-Coloured & Black Striped Top,Women,,1776.1999999999998,,1,,No
10019661,Carlton London,Carlton London Women Blue & White Striped Shirt Dress,Women,,3120.7999999999997,,1,,No
10019145,XYXX,XYXX Men Printed Pack of 2 Remix Pure Cotton Boxer XYBOX2PCKN125,Men,,2224.4,,1,,No
10032743,HERE&NOW,HERE&NOW Women Red Solid Bomber Jacket,Women,,4644.679999999999,,1,,No
10030247,Next Look,Next Look Men Blue & White Slim Fit Printed Formal Shirt,Men,,1822.6799999999998,,1,,No
10029399,Geox,Geox Men Black Leather Formal Monks,Men,,26556.68,,1,,No
10031529,HERE&NOW,HERE&NOW Men Teal Blue & Black Printed Round Neck T-shirt,Men,,926.28,,1,,No
10030751,SHISEIDO,SHISEIDO Unisex Treatment Softener 150 ml,Unisex,,10756.8,,1,,No
10032487,HERE&NOW,HERE&NOW Men Golden Solid Windcheater Bomber Jacket,Men,,4993.28,,1,,No
10032101,DressBerry,DressBerry Women Blue & Off-White Colourblocked Cropped Sweatshirt With Printed Detailing,Women,,1689.8799999999999,,1,,No
10020773,Rocia,Rocia Women Black Solid Heeled Sandals,Women,,5816.639999999999,,1,,No
10029205,Geox,Geox Women Silver-Toned Textured Leather Ballerinas,Women,,13276.679999999998,,1,,No
10027241,Sera,Sera Women Navy Blue & Maroon Printed Kurta with Palazzos,Women,,6231.639999999999,,1,,No
10029337,Geox,Geox Men Black Solid Leather Comfort Sandals,Men,,8296.68,,1,,No
10020047,LOCOMOTIVE,LOCOMOTIVE Men White Tapered Fit Mid-Rise Mildly Distressed Stretchable Jeans,Men,,6636.679999999999,,1,,No
10030731,Sera,Sera Women Grey & Yellow Straight Fit Printed Cigarette Trousers,Women,,2360.52,,1,,No
10030421,Geox,Geox Men Black Solid Leather Mid-Top Sneakers,Men,,16596.68,,1,,No
1001944,Puma,PUMA Black Striped Hooded Cardigan,Men,,5806.679999999999,,1,,No
10029805,Force 10,Force 10 Men Grey Woven Design Running Shoes,Men,,3250.2799999999997,,1,,No
10027285,Tokyo Talkies,Tokyo Talkies Women Blue & White Striped Top with Trousers,Women,,3555.72,,1,,No
10021505,Bitiya by Bhama,Bitiya by Bhama Girls Blue A-Line Dress,Girls,,2453.48,,1,,No
10030293,Next Look,Next Look Men White & Brown Slim Fit Printed Semiformal Shirt,Men,,2320.68,,1,,No
10019241,XYXX,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 2 Illuminati Briefs XYBRF2PCKN275,Men,,2084.96,,1,,No
10033711,SHISEIDO,SHISEIDO 301 Lilac Strobe LacquerInk Lip Shine 6 ml,Women,,6208.4,,1,,No
10024935,Parx,Parx Men Blue Solid Regular-Fit Single-Breasted Formal Suit,Men,,11948.68,,1,,No
10031183,Moedbuille,Moedbuille Women Silver-Plated & Blue Handcrafted Jewellery Set,Women,,1507.28,,1,,No
10021147,MBE,MBE Women Blue & Yellow Printed Straight Kurta,Women,,1646.72,,1,,No
10029327,Geox,Geox Women Coral Red Solid Suede Flats,Women,,11616.68,,1,,No
10029391,Geox,Geox Women Gold-Toned Woven Design Leather Open Toe Flats,Women,,9956.68,,1,,No
10029993,Next Look,Next Look Men Grey & White Slim Fit Printed Formal Shirt,Men,,2154.68,,1,,No
10018191,Puma,Puma Men Blue Gamble XT IDP Sneakers,Men,,6636.679999999999,,1,,No
10029627,Next Look,Next Look Men Grey Slim Fit Self Design Formal Shirt,Men,,1988.6799999999998,,1,,No
10028245,Park Avenue,Park Avenue Men Pink Slim Fit Self Design Formal Shirt,Men,,2984.68,,1,,No
10019773,Carlton London,Carlton London Women Coral Pink Solid Top,Women,,2075.0,,1,,No
10033617,SHISEIDO,SHISEIDO 206 Botan VisionAiry Gel Lipstick 1.6 g,Women,,7055.0,,1,,No
10035405,Anekaant,Anekaant Beige & Off-White Self Design Shoulder Bag,Women,,2984.68,,1,,No
10035865,MSC,MSC Women Gold-Toned Solid Open Toe Flats,Women,,2320.68,,1,,No
10019677,Carlton London,Carlton London Women Navy Blue Solid Wrap Top,Women,,2075.0,,1,,No
10028081,Park Avenue,Park Avenue Men Pink Slim Fit Colourblocked Casual Shirt,Men,,6636.679999999999,,1,,No
10035653,Healers,Healers Women Tan Solid Open Toe Flats,Women,,8064.28,,1,,No
10019615,Carlton London,Carlton London Women Blue & White Floral Print A-Line Dress,Women,,2822.0,,1,,No
10029021,Geox,Geox Women Black Leather Perforated Slip-On Sneakers,Women,,16596.68,,1,,No
10019269,XYXX,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 3 Illuminati Briefs XYBRF3PCKN349,Men,,2951.48,,1,,No
10035825,Next Look,Next Look Men Blue Printed Polo Collar T-shirt,Men,,1656.6799999999998,,1,,No
10021609,Park Avenue,Park Avenue Men Beige Solid Slim Fit Regular Shorts,Men,,2237.68,,1,,No
10028951,MSC,MSC Women Blue Solid Open Toe Flats,Women,,2254.2799999999997,,1,,No
10033663,SHISEIDO,SHISEIDO 208 Streaming Mauve VisionAiry Gel Lipstick 1.6gms,Women,,7055.0,,1,,No
10030665,HRX by Hrithik Roshan,HRX by Hrithik Roshan Boys Navy Printed Rapid Dry Active Training Sweatshirt,Boys,,2320.68,,1,,No
10030095,Next Look,Next Look Men Blue Regular Fit Self Design Formal Shirt,Men,,1822.6799999999998,,1,,No
10018797,Varanga,Varanga Women Yellow Printed Straight Kurta,Women,,2307.4,,1,,No
10019519,XYXX,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 3 Illuminati Trunks XYTRNK3PCKN374,Men,,3120.7999999999997,,1,,No
10030007,Next Look,Next Look Men Navy Blue Slim Fit Printed Casual Shirt,Men,,1988.6799999999998,,1,,No
10029087,Geox,Geox Women White & Silver-Toned Leather Open Toe Flats,Women,,9956.68,,1,,No
10019087,XYXX,XYXX Men Checkered Pack of 3 Checkmate Pure Cotton Boxer XYBOX3PCKN110,Men,,3177.24,,1,,No
10030079,Next Look,Next Look Men Purple Slim Fit Self Design Formal Shirt,Men,,1988.6799999999998,,1,,No
10019193,XYXX,XYXX Men Printed Pack of 3 Remix Pure Cotton Boxer XYBOX3PCKN124,Men,,3210.44,,1,,No
10018809,Varanga,Varanga Women Pink & Beige Printed Kurta with Skirt,Women,,5640.679999999999,,1,,No
10021541,SEJ by Nisha Gupta,SEJ by Nisha Gupta Black & Red Wood Tissue Holder,Unisex,,2320.68,,1,,No
1002097,ether,ether Men White & Blue Colorblocked Oxford Polo T-shirt,Men,,2320.68,,1,,No
10030211,Next Look,Next Look Men Grey Slim Fit Self Design Formal Shirt,Men,,1988.6799999999998,,1,,No
10032075,DressBerry,DressBerry Women Pink Printed Sweatshirt,Women,,1789.48,,1,,No
10035859,MSC,MSC Women Pink Solid One Toe Flats,Women,,2154.68,,1,,No
10030303,Next Look,Next Look Men Red & White Regular Fit Checked Formal Shirt,Men,,1988.6799999999998,,1,,No
10018967,Geox,Geox Women Coral Pink Textured Sneakers,Women,,11616.68,,1,,No
10018311,Parx,Parx Men Grey Slim Fit Printed Casual Shirt,Men,,2148.04,,1,,No
10025885,ExclusiveLane,ExclusiveLane Mustard Brown Set of 2 Geometric Square Cushion Covers,Unisex,,2320.68,,1,,No
10018987,Geox,Geox Men Grey Slip-On Sneakers,Men,,10786.68,,1,,No
10028555,Park Avenue,Park Avenue Men Blue Regular Fit Mid-Rise Clean Look Jeans,Men,,3482.68,,1,,No
10028741,Park Avenue,Park Avenue Men Brown Regular Fit Solid Formal Trousers,Men,,7964.679999999999,,1,,No
10028095,Park Avenue,Park Avenue Men Blue Slim Fit Printed Formal Shirt,Men,,4179.88,,1,,No
10018795,Varanga,Varanga Women Mustard Yellow & Red Printed Straight Kurta,Women,,2307.4,,1,,No
10018851,Raymond,Raymond Men Peach-Coloured Regular Fit Self Design Formal Shirt,Men,,4478.679999999999,,1,,No
10018879,SEJ by Nisha Gupta,SEJ by Nisha Gupta Red & Blue Printed Table Runner,Unisex,,2320.68,,1,,No
10019689,Carlton London,Carlton London Women Peach-Coloured Solid Bardot Top,Women,,2373.7999999999997,,1,,No
10024391,Raymond,Raymond Men Grey Solid Woollen Sweater,Men,,4644.679999999999,,1,,No
10021549,SEJ by Nisha Gupta,SEJ by Nisha Gupta Red Printed Tissue Holder,Unisex,,2320.68,,1,,No
10029267,Geox,Geox Men Coffee Brown Leather Driving Shoes,Men,,33196.68,,1,,No
10027629,Park Avenue,Park Avenue Men Maroon Slim Fit Printed Party Shirt,Men,,4478.679999999999,,1,,No
10024499,SEJ by Nisha Gupta,SEJ by Nisha Gupta Pink & Green Printed Table Placemat,Unisex,,1324.6799999999998,,1,,No
10032541,HERE&NOW,HERE&NOW Women Black & Off-White Self-Design Front Open Sweater,Women,,10620.68,,1,,No
10032777,HERE&NOW,HERE&NOW Men Black Checked Bomber Jacket,Men,,4412.28,,1,,No
10032791,HERE&NOW,HERE&NOW Women Silver-Toned Solid Longline Parka  Jacket,Women,,8130.679999999999,,1,,No
10026255,Park Avenue,Park Avenue Women Maroon Regular Fit Printed Casual Shirt,Women,,1689.8799999999999,,1,,No
10019531,XYXX,XYXX Men IntelliSoft Antimicrobial Micro Modal Pack of 2 Illuminati Trunks XYTRNK2PCKN229,Men,,2204.48,,1,,No
10030115,Next Look,Next Look Men White Solid Polo Collar T-shirt,Men,,1669.9599999999998,,1,,No
10030741,SHISEIDO,SHISEIDO Waso Purifying Peel Off Mask 100 ml,Unisex,,7171.2,,1,,No
10019759,Carlton London,Carlton London Women Rust Red Solid Bardot Top,Women,,2075.0,,1,,No
