id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,brandname,image_filename,image_url,price
45205,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO ENTICER Women Black Dial Analogue Watch A660,CASIO,45205.jpg,file://images\45205.jpg,29632.0
4122,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Puma Unisex Lo Punk Black Yellow Shoe,Puma,4122.jpg,file://images\4122.jpg,13823.0
21740,Unisex,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Vans Unisex Authentic Lo Pro Brown Casual Shoes,Vans,21740.jpg,file://images\21740.jpg,5347.0
15575,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Chhota Bheem Kids Boys Best Friends Group TShirt,ID,15575.jpg,file://images\15575.jpg,4661.0
53360,Women,Accessories,Wallets,Wallets,Pink,Summer,2012,Casual,Puma Woman Pink Big Cat Wallet,Puma,53360.jpg,file://images\53360.jpg,4623.0
37625,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Madagascar3 Boys White Printed T-Shirt,Gas,37625.jpg,file://images\37625.jpg,5197.0
33285,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Arrow Sport Men Striped Blue Polo T-shirt,Arrow,33285.jpg,file://images\33285.jpg,8188.0
10007,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Nike Women As Trophy Swo White T-Shirts,Nike,10007.jpg,file://images\10007.jpg,4724.0
20454,Women,Accessories,Belts,Belts,Teal,Winter,2015,Casual,Baggit Women Poppins Doko Teal Blue Belt,Baggit,20454.jpg,file://images\20454.jpg,5393.0
32191,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012,Sports,ADIDAS Men Phantom Blue Sports Shoes,ADIDAS,32191.jpg,file://images\32191.jpg,5593.0
43334,Women,Accessories,Bags,Handbags,Maroon,Spring,2013,Casual,Murcia Women Maroon Handbag,Murcia,43334.jpg,file://images\43334.jpg,23398.0
27671,Women,Accessories,Bags,Handbags,Pink,Winter,2015,Casual,Murcia Women Pink Handbag,Murcia,27671.jpg,file://images\27671.jpg,13692.0
54383,Women,Accessories,Wallets,Wallets,Green,Summer,2015,Casual,Baggit Women Green Wallet,Baggit,54383.jpg,file://images\54383.jpg,4742.0
13444,Women,Apparel,Topwear,Tops,Yellow,Summer,2011,Casual,United Colors of Benetton Women Printed Yellow Tops,United Colors of Benetton,13444.jpg,file://images\13444.jpg,7967.0
31714,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,Fabindia,31714.jpg,file://images\31714.jpg,17816.0
8529,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2011,Sports,Nike Men Nike Lunarfly+  2 Navy Blue Sports Shoes,Nike,8529.jpg,file://images\8529.jpg,10288.0
28639,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Sports,Nike Men White T-shirt,Nike,28639.jpg,file://images\28639.jpg,5714.0
47794,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Murcia Women Brown Handbag,Murcia,47794.jpg,file://images\47794.jpg,19127.0
34266,Women,Apparel,Topwear,Dupatta,Brown,Summer,2012,Ethnic,Fabindia Women Brown Silk Dupatta,Fabindia,34266.jpg,file://images\34266.jpg,9711.0
18890,Women,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Arrow Woman Tyra Purple Shirt,Arrow,18890.jpg,file://images\18890.jpg,9701.0
7561,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Sports,Nike Men's As Spher White T-shirt,Nike,7561.jpg,file://images\7561.jpg,7213.0
19942,Unisex,Accessories,Bags,Duffel Bag,Black,Fall,2011,Casual,Nike Unisex Casual Black Duffle Bag,Nike,19942.jpg,file://images\19942.jpg,18200.0
13676,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011,Sports,ADIDAS Men Titan Sports Shoes,Titan,13676.jpg,file://images\13676.jpg,13140.0
43106,Men,Personal Care,Fragrance,Deodorant,Yellow,Spring,2017,Casual,Reebok Men Reespark Deo,Reebok,43106.jpg,file://images\43106.jpg,6952.0
2221,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011,Sports,ADIDAS Classic Blue White Backpack,ADIDAS,2221.jpg,file://images\2221.jpg,15712.0
26591,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2012,Casual,Puma Men Aqua Cat II Power Red Flip Flops,Puma,26591.jpg,file://images\26591.jpg,1551.0
6681,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Women's Izanami White Blue Shoe,Nike,6681.jpg,file://images\6681.jpg,10717.0
7753,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Fila Men's Victory Black Shoe,Fila,7753.jpg,file://images\7753.jpg,7398.0
5004,Women,Apparel,Bottomwear,Skirts,Blue,Summer,2011,Casual,Gini and Jony Girl's Delma Blue Kidswear,Gini and Jony,5004.jpg,file://images\5004.jpg,12559.0
25314,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Youth Series Men Digital Watch AE-1100W-1BVDF(D086),CASIO,25314.jpg,file://images\25314.jpg,57776.0
11121,Women,Accessories,Headwear,Caps,Blue,Fall,2011,Casual,Puma Women Minicats Knit Blue Cap,Puma,11121.jpg,file://images\11121.jpg,5395.0
33271,Girls,Apparel,Bottomwear,Skirts,Red,Summer,2012,Casual,Gini and Jony Girls Red Skirt,Gini and Jony,33271.jpg,file://images\33271.jpg,13780.0
5838,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,ADIDAS Men's Graphic White T-shirt,ADIDAS,5838.jpg,file://images\5838.jpg,8529.0
31142,Men,Apparel,Topwear,Shirts,Orange,Summer,2012,Formal,John Miller Men Check Orange Shirt,John Miller,31142.jpg,file://images\31142.jpg,6633.0
19728,Women,Apparel,Topwear,Shirts,Purple,Summer,2011,Casual,United Colors of Benetton Women Solid Purple Shirt,ID,19728.jpg,file://images\19728.jpg,4402.0
27027,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Jealous 21 Women Blue Shorts,Jealous 21,27027.jpg,file://images\27027.jpg,5831.0
43562,Men,Accessories,Socks,Socks,White,Summer,2012,Casual,Puma Men White Pack of 3 Socks,Puma,43562.jpg,file://images\43562.jpg,1652.0
2645,Women,Accessories,Bags,Handbags,Pink,Winter,2015,Casual,Murcia Women Big Canvas Tote Bag,Murcia,2645.jpg,file://images\2645.jpg,14055.0
49864,Unisex,Accessories,Watches,Watches,Purple,Winter,2016,Casual,Q&Q Kids Unisex Purple Digital Watch,ID,49864.jpg,file://images\49864.jpg,43700.0
22555,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Reebok Men Reespeed Deo,Reebok,22555.jpg,file://images\22555.jpg,6279.0
46010,Women,Apparel,Saree,Sarees,Maroon,Summer,2012,Ethnic,Fabindia Maroon Printed Saree,Fabindia,46010.jpg,file://images\46010.jpg,6728.0
23487,Men,Accessories,Scarves,Scarves,Grey,Summer,2012,Casual,Arrow Men Grey Scarf,Arrow,23487.jpg,file://images\23487.jpg,6654.0
50175,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Black & Brown Flats,Rocia,50175.jpg,file://images\50175.jpg,13663.0
20202,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Wrangler Men Glow Grey Sweatshirt,Wrangler,20202.jpg,file://images\20202.jpg,8347.0
5460,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Nike Women's Double Team Lite Black Shoe,Nike,5460.jpg,file://images\5460.jpg,13491.0
36367,Men,Accessories,Ties,Ties,Red,Summer,2012,Formal,Reid & Taylor Men Red Tie,Reid & Taylor,36367.jpg,file://images\36367.jpg,4440.0
20030,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,United Colors of Benetton Men Solid Blue Shirt,ID,20030.jpg,file://images\20030.jpg,4247.0
4780,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Sports,ADIDAS Women's Balance Pink T-shirt,ADIDAS,4780.jpg,file://images\4780.jpg,3701.0
33427,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,Baggit Women Modishx Enzyme Blue Sling Bag,Baggit,33427.jpg,file://images\33427.jpg,26922.0
41007,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012,Casual,Gini and Jony Girls Woven Navy Blue Shorts,Gini and Jony,41007.jpg,file://images\41007.jpg,7089.0
25542,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Wrangler Women Striper Tank Yellow Top,Wrangler,25542.jpg,file://images\25542.jpg,6112.0
7939,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Puma Men's Graphic Optic Black Silver T-shirt,Puma,7939.jpg,file://images\7939.jpg,9940.0
2477,Men,Footwear,Shoes,Sports Shoes,Blue,Fall,2010,Sports,Nike Men's LunarFly Blue Shoe,Nike,2477.jpg,file://images\2477.jpg,9703.0
27215,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Doodle Kids Boy Striped Blue Shorts,ID,27215.jpg,file://images\27215.jpg,5393.0
8971,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Puma Men Drift Cat III CF Black Sports Shoes,Puma,8971.jpg,file://images\8971.jpg,14472.0
22767,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,BIBA Women Solid Green Kurta,ID,22767.jpg,file://images\22767.jpg,5922.0
59665,Women,Apparel,Saree,Sarees,Yellow,Fall,2012,Ethnic,FNF Pink & Yellow Printed Evening Wear Sari,FNF,59665.jpg,file://images\59665.jpg,8284.0
10804,Men,Footwear,Flip Flops,Flip Flops,White,Fall,2011,Casual,Wrangler Men Rider Solid White Shirts,Wrangler,10804.jpg,file://images\10804.jpg,3751.0
4921,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Gini and Jony Girl's Viona Pack of 3 Tee Kidswear,Gini and Jony,4921.jpg,file://images\4921.jpg,6301.0
39780,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012,Casual,Peter England Men Yellow Casual Shirts,Peter England,39780.jpg,file://images\39780.jpg,8424.0
38652,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Nike Women Double Team Lite Black Shoes,Nike,38652.jpg,file://images\38652.jpg,7256.0
23814,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Puma Men Neo Low Black Casual Shoes,Puma,23814.jpg,file://images\23814.jpg,8338.0
48525,Women,Apparel,Dress,Dresses,White,Summer,2012,Casual,French Connection Women White & Blue  Striped Dress,French Connection,48525.jpg,file://images\48525.jpg,38491.0
3338,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Sports,ADIDAS Men's Mumbai Indians White Polo T-shirt,ADIDAS,3338.jpg,file://images\3338.jpg,5549.0
19387,Men,Footwear,Shoes,Sports Shoes,Beige,Summer,2011,Sports,ADIDAS Men Dumont Beige Sports Shoes,ADIDAS,19387.jpg,file://images\19387.jpg,13511.0
54946,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012,Casual,Do u speak green Men Cream T-shirt,Do U Speak Green,54946.jpg,file://images\54946.jpg,6143.0
23028,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Arrow Men Blue Striped Shirt,Arrow,23028.jpg,file://images\23028.jpg,9865.0
55894,Women,Personal Care,Nails,Nail Polish,Blue,Spring,2017,Casual,Colorbar Blue Lagoon Nail Lacquer 05,Colorbar,55894.jpg,file://images\55894.jpg,3692.0
48717,Women,Accessories,Jewellery,Earrings,Silver,Summer,2012,Casual,Lucera Women Silver Earrings,Lucera,48717.jpg,file://images\48717.jpg,20363.0
6478,Men,Apparel,Topwear,Jackets,Grey,Summer,2011,Casual,ADIDAS Men Top Grey Jacket,ADIDAS,6478.jpg,file://images\6478.jpg,6326.0
19989,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,United Colors of Benetton Women Printed White T-shirt,United Colors of Benetton,19989.jpg,file://images\19989.jpg,7404.0
3936,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Jealous 21 Women's Black Miss T-shirt,Jealous 21,3936.jpg,file://images\3936.jpg,9605.0
15778,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,Facit Men Mid- Rise BF Grey Briefs,ID,15778.jpg,file://images\15778.jpg,5851.0
59457,Women,Accessories,Jewellery,Ring,Silver,Summer,2015,Casual,Lucera Silver Ring,Lucera,59457.jpg,file://images\59457.jpg,45344.0
37428,Women,Accessories,Bags,Handbags,Red,Summer,2012,Casual,Murcia Women Red Handbag,Murcia,37428.jpg,file://images\37428.jpg,13174.0
52883,Women,Apparel,Saree,Sarees,Blue,Fall,2012,Ethnic,FNF Printed Blue Sari,FNF,52883.jpg,file://images\52883.jpg,6894.0
45834,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Vishudh Women Red Kurta,Vishudh,45834.jpg,file://images\45834.jpg,5328.0
38460,Women,Accessories,Bags,Mobile Pouch,Green,Summer,2012,Casual,Baggit Women Green Pinto Checksy Mobile Pouch,Baggit,38460.jpg,file://images\38460.jpg,24465.0
12139,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,Aurelia Women Solid Purple Kurtas,ID,12139.jpg,file://images\12139.jpg,3620.0
9054,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Women Duramo 3 White Sports Shoes,ADIDAS,9054.jpg,file://images\9054.jpg,6669.0
48373,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,French Connection Men White & Purple Check Shirt,French Connection,48373.jpg,file://images\48373.jpg,7943.0
6820,Women,Footwear,Flip Flops,Flip Flops,Green,Summer,2011,Casual,Timberland Women's Estela Umbrella Green Flip Flop,Timberland,6820.jpg,file://images\6820.jpg,4102.0
12905,Women,Footwear,Shoes,Casual Shoes,Purple,Fall,2011,Casual,Puma Women Casual Purple Casual Shoes,Puma,12905.jpg,file://images\12905.jpg,5630.0
40922,Boys,Apparel,Topwear,Jackets,Blue,Summer,2012,Casual,Gini and Jony Boys Rodeo Blue Jacket,Gini and Jony,40922.jpg,file://images\40922.jpg,3806.0
59033,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Carlton London Women Black Heels,Carlton London,59033.jpg,file://images\59033.jpg,9395.0
56847,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,John Players Men Blue Jeans,John Players,56847.jpg,file://images\56847.jpg,9125.0
37870,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Hidekraft Men Black Wallet,ID,37870.jpg,file://images\37870.jpg,3243.0
21915,Women,Apparel,Apparel Set,Kurta Sets,Orange,Fall,2011,Ethnic,Biba Women Orange & Purple Printed Churidar Kurta with Dupatta,ID,21915.jpg,file://images\21915.jpg,13069.0
25589,Women,Apparel,Apparel Set,Kurta Sets,Green,Fall,2011,Ethnic,Vishudh Women Green Churidar Kurta with Dupatta,Vishudh,25589.jpg,file://images\25589.jpg,12065.0
4579,Women,Footwear,Shoes,Sports Shoes,Blue,Summer,2011,Sports,Nike Women Zoo Blue Shoe,Nike,4579.jpg,file://images\4579.jpg,17452.0
38236,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Polaroid Unisex Sunglasses,ID,38236.jpg,file://images\38236.jpg,10838.0
56249,Men,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2016,Casual,SDL by Sweet Dreams Men White Pyjama Set,SDL by Sweet Dreams,56249.jpg,file://images\56249.jpg,8226.0
18631,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Puma Men GP Speed Navy Blue Tshirts,Puma,18631.jpg,file://images\18631.jpg,3427.0
48141,Women,Accessories,Wallets,Wallets,Brown,Winter,2016,Casual,Fossil Women Brown Wallet,Fossil,48141.jpg,file://images\48141.jpg,5389.0
29176,Boys,Apparel,Bottomwear,Shorts,Khaki,Summer,2012,Casual,United Colors of Benetton Boys Khaki Shorts,United Colors of Benetton,29176.jpg,file://images\29176.jpg,15255.0
26902,Women,Apparel,Topwear,Tops,Lavender,Summer,2012,Casual,Jealous 21 Women Printed Lavender Top,Jealous 21,26902.jpg,file://images\26902.jpg,9600.0
30867,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Fabindia Women Blue Kurta,Fabindia,30867.jpg,file://images\30867.jpg,4664.0
19525,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,United Colors of Benetton Men Check Grey Sweater,United Colors of Benetton,19525.jpg,file://images\19525.jpg,8781.0
48387,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,French Connection Men Blue Jeans,French Connection,48387.jpg,file://images\48387.jpg,10479.0
50378,Women,Apparel,Bottomwear,Salwar and Dupatta,White,Summer,2012,Ethnic,Vishudh Women Red & White Salwar and Dupatta,Vishudh,50378.jpg,file://images\50378.jpg,12021.0
20833,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012,Formal,Clarks Men Black Formal Shoes,Clarks,20833.jpg,file://images\20833.jpg,16569.0
58327,Women,Footwear,Flip Flops,Flip Flops,Lavender,Summer,2012,Casual,Lotto Women Lavender Flip Flops,Lotto,58327.jpg,file://images\58327.jpg,2371.0
14008,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Nike Men Printed White Tshirts,Nike,14008.jpg,file://images\14008.jpg,8970.0
44778,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Lotto Men Grey Skateboard Shoes,Lotto,44778.jpg,file://images\44778.jpg,17379.0
36358,Men,Accessories,Ties,Ties,Red,Summer,2012,Formal,Reid & Taylor Men Red Tie,Reid & Taylor,36358.jpg,file://images\36358.jpg,3249.0
14834,Men,Accessories,Belts,Belts,Black,Summer,2011,Casual,United Colors of Benetton Men Solid Black Belts,ID,14834.jpg,file://images\14834.jpg,6106.0
8340,Boys,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Doodle Boy's Volleyball Champion Black White Kidswear,ID,8340.jpg,file://images\8340.jpg,5764.0
46813,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2012,Casual,Gini and Jony Girls Pink Skirt,Gini and Jony,46813.jpg,file://images\46813.jpg,9592.0
19717,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,United Colors of Benetton Men Check Blue Shirt,United Colors of Benetton,19717.jpg,file://images\19717.jpg,8951.0
27018,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans,Jealous 21,27018.jpg,file://images\27018.jpg,16002.0
29182,Women,Apparel,Topwear,Tunics,White,Summer,2012,Casual,United Colors of Benetton Women White Tunics,United Colors of Benetton,29182.jpg,file://images\29182.jpg,7846.0
31941,Women,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Nike Women Air Rift Grey Shoes,Nike,31941.jpg,file://images\31941.jpg,7852.0
30893,Women,Apparel,Bottomwear,Patiala,White,Summer,2012,Ethnic,Fabindia Women Printed White & Blue Patiala,Fabindia,30893.jpg,file://images\30893.jpg,21970.0
48989,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Silver Ring,Lucera,48989.jpg,file://images\48989.jpg,28852.0
58743,Men,Apparel,Topwear,Tshirts,Olive,Fall,2012,Casual,Puma Men Olive T-shirt,Puma,58743.jpg,file://images\58743.jpg,5907.0
5807,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,ADIDAS Women's Tunic Blue T-shirt,ADIDAS,5807.jpg,file://images\5807.jpg,8252.0
13649,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,ADIDAS Black Hydroterra Shandal Casual Shoes,ADIDAS,13649.jpg,file://images\13649.jpg,5189.0
34857,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Men Classic Slip-On Black Shoes,Vans,34857.jpg,file://images\34857.jpg,17378.0
8724,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Indigo Nation Men Checks Red Shirts,Indigo Nation,8724.jpg,file://images\8724.jpg,3731.0
55860,Women,Personal Care,Nails,Nail Polish,Lavender,Spring,2017,Casual,Colorbar Pro Dazzling Mauve Nail Lacquer 008,Colorbar,55860.jpg,file://images\55860.jpg,8210.0
19141,Men,Footwear,Sandal,Sandals,Black,Fall,2011,Casual,Lotto Men Revorb Black Sandals,Lotto,19141.jpg,file://images\19141.jpg,
49631,Women,Apparel,Dress,Dresses,Cream,Summer,2012,Casual,Mineral Cream Dress,Mineral,49631.jpg,file://images\49631.jpg,33188.0
8516,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,Nike Unisex Ultimatum Max Black Backpacks,Nike,8516.jpg,file://images\8516.jpg,29350.0
28606,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Casual,Nike Men Air Twilight Black Shoes,Nike,28606.jpg,file://images\28606.jpg,16230.0
25925,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Femella Women Purple T-Shirt,Femella,25925.jpg,file://images\25925.jpg,7750.0
33840,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Puma Men Hypermoto Ducati Black Shoes,Puma,33840.jpg,file://images\33840.jpg,15295.0
58571,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Casual,Puma Men Black Shorts,Puma,58571.jpg,file://images\58571.jpg,14393.0
52877,Women,Apparel,Saree,Sarees,White,Fall,2012,Ethnic,FNF Multi Coloured Sari,FNF,52877.jpg,file://images\52877.jpg,6517.0
44912,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012,Casual,Puma Men Black Track Pants,Puma,44912.jpg,file://images\44912.jpg,20251.0
38494,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Gini and Jony Boys United Green T-shirt,Gini and Jony,38494.jpg,file://images\38494.jpg,8792.0
20037,Women,Apparel,Bottomwear,Stockings,Black,Fall,2011,Casual,United Colors Of Benetton Women Black Tights,United Colors of Benetton,20037.jpg,file://images\20037.jpg,5677.0
4787,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011,Sports,ADIDAS Men's Bas Esx Black Short,ADIDAS,4787.jpg,file://images\4787.jpg,22452.0
41000,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012,Casual,Gini and Jony Girls Woven Blue Shorts,Gini and Jony,41000.jpg,file://images\41000.jpg,19588.0
27212,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Doodle Kids Boy Striped Blue Shirt,ID,27212.jpg,file://images\27212.jpg,3379.0
22760,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,BIBA Women Solid Navy Blue Kurta,ID,22760.jpg,file://images\22760.jpg,8645.0
8976,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Puma Men SL Tech Lo SF White Sports Shoes,Puma,8976.jpg,file://images\8976.jpg,6637.0
8378,Girls,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Doodle Girl's Princess Lime Kidswear,ID,8378.jpg,file://images\8378.jpg,7165.0
2642,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2010,Formal,Carlton London Men Semi Formal Black Shoe,Carlton London,2642.jpg,file://images\2642.jpg,16801.0
43565,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,Puma Unisex Black Echo Backpack,Puma,43565.jpg,file://images\43565.jpg,28928.0
